path,object_exist,x,y,w,h
Object/8056.png,1,6,118,344,357
Object/8057.png,1,233,48,177,246
Object/8058.png,1,296,44,178,431
Object/8059.png,1,59,229,305,328
Object/8060.png,1,95,14,474,382
Object/8061.png,1,366,295,146,128
Object/8062.png,1,16,158,496,252
Object/8063.png,1,139,13,292,88
Object/8064.png,1,34,161,168,159
Object/8065.png,1,158,190,257,322
Object/8066.png,1,109,2,440,346
Object/8067.png,1,88,77,443,455
Object/8068.png,1,70,96,267,430
Object/8069.png,1,57,344,465,253
Object/8070.png,1,160,257,97,116
Object/8071.png,1,74,46,179,307
Object/8072.png,1,70,200,369,370
Object/8073.png,1,36,333,263,159
Object/8074.png,1,385,141,118,262
Object/8075.png,1,132,201,167,195
Object/8076.png,1,114,76,211,217
Object/8077.png,1,258,192,302,258
Object/8078.png,1,360,250,83,106
Object/8079.png,1,74,176,436,335
Object/8080.png,1,478,297,110,159
Object/8081.png,1,92,140,290,445
Object/8082.png,1,11,391,120,110
Object/8083.png,1,107,113,386,356
Object/8084.png,1,118,60,321,472
Object/8085.png,1,16,69,183,177
Object/8086.png,1,19,124,443,460
Object/8087.png,1,207,136,209,290
Object/8088.png,1,301,50,182,441
Object/8089.png,1,41,57,193,208
Object/8090.png,1,10,117,484,391
Object/8091.png,1,87,41,240,211
Object/8092.png,1,76,286,482,245
Object/8093.png,1,447,372,141,42
Object/8094.png,1,62,171,351,332
Object/8095.png,1,435,368,156,195
Object/8096.png,1,19,187,385,303
Object/8097.png,1,83,174,382,393
Object/8098.png,1,106,88,307,495
Object/8099.png,1,71,247,216,117
Object/8100.png,1,180,17,402,478
Object/8101.png,1,94,181,239,409
Object/8102.png,1,138,336,253,254
Object/8103.png,1,181,323,214,130
Object/8104.png,1,240,118,138,305
Object/8105.png,1,281,269,105,123
Object/8106.png,1,147,24,382,393
Object/8107.png,1,14,10,490,418
Object/8108.png,1,90,173,262,333
Object/8109.png,1,105,172,223,171
Object/8110.png,1,69,334,79,114
Object/8111.png,1,6,52,264,405
Object/8112.png,1,147,94,342,316
Object/8113.png,1,153,409,147,135
Object/8114.png,1,405,334,84,124
Object/8115.png,1,318,220,275,266
Object/8116.png,1,108,31,439,455
Object/8117.png,1,182,222,106,147
Object/8118.png,1,171,237,47,114
Object/8119.png,1,50,32,318,342
Object/8120.png,1,2,111,268,216
Object/8121.png,1,67,18,496,438
Object/8122.png,1,89,82,337,171
Object/8123.png,1,182,350,373,113
Object/8124.png,1,7,31,450,426
Object/8125.png,1,99,403,154,193
Object/8126.png,1,79,71,355,279
Object/8127.png,1,202,487,99,102
Object/8128.png,1,228,352,87,141
Object/8129.png,1,162,375,216,117
Object/8130.png,1,301,220,200,238
Object/8131.png,1,263,26,286,490
Object/8132.png,1,296,343,133,134
Object/8133.png,1,90,293,447,271
Object/8134.png,1,385,150,186,411
Object/8135.png,1,207,399,109,128
Object/8136.png,1,342,83,185,190
Object/8137.png,1,314,236,196,167
Object/8138.png,1,217,95,227,289
Object/8139.png,1,238,64,154,118
Object/8140.png,1,248,0,212,304
Object/8141.png,1,327,143,271,416
Object/8142.png,1,274,66,229,211
Object/8143.png,1,308,242,287,265
Object/8144.png,1,186,20,196,289
Object/8145.png,1,24,345,241,233
Object/8146.png,1,168,38,244,253
Object/8147.png,1,27,132,189,262
Object/8148.png,1,75,346,50,123
Object/8149.png,1,208,154,107,115
Object/8150.png,1,196,357,208,168
Object/8151.png,1,150,16,432,381
Object/8152.png,1,202,283,356,181
Object/8153.png,1,115,13,480,146
Object/8154.png,1,377,391,121,114
Object/8155.png,1,82,174,290,362
Object/8156.png,1,141,245,421,331
Object/8157.png,1,14,82,483,497
Object/8158.png,1,366,387,63,102
Object/8159.png,1,96,261,491,267
Object/8160.png,1,68,234,123,147
Object/8161.png,1,215,135,221,379
Object/8162.png,1,13,17,417,418
Object/8163.png,1,48,275,174,105
Object/8164.png,1,134,130,202,445
Object/8165.png,1,56,1,427,498
Object/8166.png,1,167,14,398,409
Object/8167.png,1,297,210,147,125
Object/8168.png,1,129,68,211,268
Object/8169.png,1,24,49,366,282
Object/8170.png,1,32,141,71,102
Object/8171.png,1,89,430,83,128
Object/8172.png,1,193,145,396,366
Object/8173.png,1,3,145,489,452
Object/8174.png,1,6,75,109,161
Object/8175.png,1,241,77,297,287
Object/8176.png,1,275,3,309,321
Object/8177.png,1,180,155,217,302
Object/8178.png,1,251,143,123,297
Object/8179.png,1,259,305,268,288
Object/8180.png,1,72,174,396,319
Object/8181.png,1,291,314,221,195
Object/8182.png,1,370,486,112,56
Object/8183.png,1,264,358,112,34
Object/8184.png,1,14,1,475,450
Object/8185.png,1,161,33,384,480
Object/8186.png,1,161,40,431,339
Object/8187.png,1,254,68,172,177
Object/8188.png,1,328,347,139,225
Object/8189.png,1,112,26,145,79
Object/8190.png,1,132,322,206,245
Object/8191.png,1,101,124,278,475
Object/8192.png,1,65,150,366,367
Object/8193.png,1,74,150,444,269
Object/8194.png,1,213,225,78,173
Object/8195.png,1,71,82,406,474
Object/8196.png,1,39,55,456,469
Object/8197.png,1,87,197,383,327
Object/8198.png,1,155,179,163,207
Object/8199.png,1,434,446,112,86
Object/8200.png,1,135,228,147,211
Object/8201.png,1,112,336,147,226
Object/8202.png,1,167,305,119,110
Object/8203.png,1,402,120,108,99
Object/8204.png,1,219,112,295,434
Object/8205.png,1,82,71,401,387
Object/8206.png,1,400,262,156,162
Object/8207.png,1,283,41,206,286
Object/8208.png,1,216,99,193,466
Object/8209.png,1,74,233,154,166
Object/8210.png,1,169,220,382,308
Object/8211.png,1,10,201,433,382
Object/8212.png,1,82,325,478,243
Object/8213.png,1,307,325,269,81
Object/8214.png,1,269,421,183,173
Object/8215.png,1,383,259,191,239
Object/8216.png,1,94,114,272,214
Object/8217.png,1,20,209,370,380
Object/8218.png,1,6,153,188,303
Object/8219.png,1,142,2,327,178
Object/8220.png,1,24,144,301,358
Object/8221.png,1,325,267,138,236
Object/8222.png,1,83,134,183,184
Object/8223.png,1,45,229,496,301
Object/8224.png,1,354,138,173,382
Object/8225.png,1,69,12,425,496
Object/8226.png,1,153,46,265,272
Object/8227.png,1,90,130,460,393
Object/8228.png,1,367,108,202,257
Object/8229.png,1,151,94,210,161
Object/8230.png,1,46,44,274,394
Object/8231.png,1,101,138,224,344
Object/8232.png,1,34,247,194,179
Object/8233.png,1,55,56,247,228
Object/8234.png,1,235,100,155,229
Object/8235.png,1,63,58,478,462
Object/8236.png,1,237,158,326,338
Object/8237.png,1,386,299,165,229
Object/8238.png,1,482,204,99,239
Object/8239.png,1,261,178,273,294
Object/8240.png,1,158,211,151,122
Object/8241.png,1,85,67,486,429
Object/8242.png,1,34,305,392,199
Object/8243.png,1,37,397,420,127
Object/8244.png,1,39,131,466,441
Object/8245.png,1,269,77,294,368
Object/8246.png,1,3,200,391,308
Object/8247.png,1,326,15,181,186
Object/8248.png,1,119,71,304,490
Object/8249.png,1,271,161,148,80
Object/8250.png,1,252,72,196,234
Object/8251.png,1,359,111,204,349
Object/8252.png,1,282,25,317,318
Object/8253.png,1,198,340,400,243
Object/8254.png,1,161,5,58,128
Object/8255.png,1,67,80,416,486
Object/8256.png,1,93,8,341,350
Object/8257.png,1,35,72,479,409
Object/8258.png,1,170,41,388,492
Object/8259.png,1,201,229,177,136
Object/8260.png,1,333,122,243,349
Object/8261.png,1,91,86,275,422
Object/8262.png,1,9,85,119,110
Object/8263.png,1,111,163,466,430
Object/8264.png,1,193,26,157,231
Object/8265.png,1,385,244,171,165
Object/8266.png,1,99,55,442,459
Object/8267.png,1,231,104,305,423
Object/8268.png,1,326,36,168,406
Object/8269.png,1,67,5,268,288
Object/8270.png,1,25,117,417,336
Object/8271.png,1,257,127,101,89
Object/8272.png,1,32,206,365,185
Object/8273.png,1,134,374,149,45
Object/8274.png,1,462,404,135,128
Object/8275.png,1,109,230,246,308
Object/8276.png,1,75,166,252,198
Object/8277.png,1,37,105,370,381
Object/8278.png,1,28,163,203,328
Object/8279.png,1,282,278,138,75
Object/8280.png,1,0,302,127,152
Object/8281.png,1,285,371,87,150
Object/8282.png,1,141,473,122,123
Object/8283.png,1,101,4,285,173
Object/8284.png,1,42,25,155,343
Object/8285.png,1,325,249,271,316
Object/8286.png,1,144,423,120,124
Object/8287.png,1,123,45,288,246
Object/8288.png,1,30,310,201,256
Object/8289.png,1,66,87,474,365
Object/8290.png,1,91,86,275,395
Object/8291.png,1,349,95,141,217
Object/8292.png,1,280,428,174,160
Object/8293.png,1,38,209,322,297
Object/8294.png,1,268,154,144,213
Object/8295.png,1,48,35,456,441
Object/8296.png,1,42,80,480,498
Object/8297.png,1,229,113,342,475
Object/8298.png,1,89,128,193,466
Object/8299.png,1,312,48,180,194
Object/8300.png,1,12,281,368,297
Object/8301.png,1,213,207,360,317
Object/8302.png,1,129,19,342,173
Object/8303.png,1,102,111,321,97
Object/8304.png,1,69,262,258,244
Object/8305.png,1,188,91,300,375
Object/8306.png,1,294,204,267,210
Object/8307.png,1,69,167,306,315
Object/8308.png,1,199,239,169,273
Object/8309.png,1,4,19,456,248
Object/8310.png,1,20,189,270,322
Object/8311.png,1,323,284,127,218
Object/8312.png,1,45,38,487,488
Object/8313.png,1,153,80,116,70
Object/8314.png,1,332,13,218,482
Object/8315.png,1,303,26,120,141
Object/8316.png,1,43,141,372,382
Object/8317.png,1,227,322,282,241
Object/8318.png,1,166,318,85,108
Object/8319.png,1,99,422,126,97
Object/8320.png,1,52,166,179,257
Object/8321.png,1,259,104,272,417
Object/8322.png,1,208,86,360,332
Object/8323.png,1,391,175,110,101
Object/8324.png,1,311,195,221,326
Object/8325.png,1,144,192,237,229
Object/8326.png,1,213,414,127,132
Object/8327.png,1,356,173,91,127
Object/8328.png,1,153,291,96,232
Object/8329.png,1,110,178,376,404
Object/8330.png,1,74,211,251,202
Object/8331.png,1,144,488,126,111
Object/8332.png,1,112,88,478,243
Object/8333.png,1,98,176,173,52
Object/8334.png,1,52,233,295,279
Object/8335.png,1,72,48,371,464
Object/8336.png,1,232,120,261,205
Object/8337.png,1,164,68,419,431
Object/8338.png,1,275,29,285,459
Object/8339.png,1,175,196,412,224
Object/8340.png,1,181,37,191,227
Object/8341.png,1,238,116,78,134
Object/8342.png,1,31,191,161,162
Object/8343.png,1,269,230,230,139
Object/8344.png,1,444,359,89,198
Object/8345.png,1,221,124,307,358
Object/8346.png,1,52,59,132,136
Object/8347.png,1,130,419,115,98
Object/8348.png,1,45,233,269,341
Object/8349.png,1,96,305,223,171
Object/8350.png,1,102,46,272,391
Object/8351.png,1,48,89,73,113
Object/8352.png,1,9,186,263,243
Object/8353.png,1,62,176,325,300
Object/8354.png,1,284,40,277,408
Object/8355.png,1,277,215,220,212
Object/8356.png,1,210,166,299,310
Object/8357.png,1,53,127,318,441
Object/8358.png,1,341,87,162,393
Object/8359.png,1,70,20,128,138
Object/8360.png,1,188,203,317,256
Object/8361.png,1,57,131,335,295
Object/8362.png,1,106,35,391,198
Object/8363.png,1,127,19,468,142
Object/8364.png,1,123,77,461,437
Object/8365.png,1,188,200,248,310
Object/8366.png,1,367,354,155,122
Object/8367.png,1,122,242,280,288
Object/8368.png,1,175,296,176,285
Object/8369.png,1,141,443,128,69
Object/8370.png,1,209,238,147,175
Object/8371.png,1,334,155,254,435
Object/8372.png,1,100,207,329,330
Object/8373.png,1,184,183,326,198
Object/8374.png,1,114,284,92,204
Object/8375.png,1,238,171,198,231
Object/8376.png,1,57,94,350,360
Object/8377.png,1,91,137,419,358
Object/8378.png,1,247,45,273,347
Object/8379.png,1,156,114,348,268
Object/8380.png,1,271,124,323,463
Object/8381.png,1,21,88,216,332
Object/8382.png,1,206,157,326,301
Object/8383.png,1,400,34,154,142
Object/8384.png,1,22,381,118,174
Object/8385.png,1,89,73,461,446
Object/8386.png,1,77,38,437,453
Object/8387.png,1,300,257,212,294
Object/8388.png,1,0,190,132,320
Object/8389.png,1,136,84,332,357
Object/8390.png,1,141,241,442,357
Object/8391.png,1,217,88,325,287
Object/8392.png,1,174,442,224,113
Object/8393.png,1,96,177,316,96
Object/8394.png,1,204,271,242,229
Object/8395.png,1,235,197,237,297
Object/8396.png,1,35,81,458,360
Object/8397.png,1,266,14,274,282
Object/8398.png,1,164,360,68,110
Object/8399.png,1,89,56,462,252
Object/8400.png,1,94,140,241,287
Object/8401.png,1,442,32,154,263
Object/8402.png,1,181,220,277,278
Object/8403.png,1,215,306,124,75
Object/8404.png,1,183,156,99,220
Object/8405.png,1,174,12,315,368
Object/8406.png,1,290,368,225,231
Object/8407.png,1,114,140,429,366
Object/8408.png,1,364,0,83,106
Object/8409.png,1,3,112,487,375
Object/8410.png,1,238,178,269,386
Object/8411.png,1,248,40,225,345
Object/8412.png,1,115,0,475,439
Object/8413.png,1,154,90,358,331
Object/8414.png,1,101,317,150,221
Object/8415.png,1,198,482,115,111
Object/8416.png,1,205,228,208,216
Object/8417.png,1,360,147,118,164
Object/8418.png,1,531,203,46,113
Object/8419.png,1,145,270,260,280
Object/8420.png,1,174,222,295,238
Object/8421.png,1,61,114,421,371
Object/8422.png,1,224,447,236,120
Object/8423.png,1,146,279,197,59
Object/8424.png,1,13,181,175,165
Object/8425.png,1,181,10,100,125
Object/8426.png,1,130,26,464,365
Object/8427.png,1,187,0,289,297
Object/8428.png,1,336,48,251,405
Object/8429.png,1,145,126,369,201
Object/8430.png,1,29,17,276,328
Object/8431.png,1,295,50,252,431
Object/8432.png,1,80,10,492,493
Object/8433.png,1,20,446,174,105
Object/8434.png,1,119,28,186,411
Object/8435.png,1,134,286,219,256
Object/8436.png,1,34,7,484,497
Object/8437.png,1,238,110,237,202
Object/8438.png,1,202,61,366,464
Object/8439.png,1,251,289,163,125
Object/8440.png,1,373,209,113,162
Object/8441.png,1,87,17,202,310
Object/8442.png,1,9,170,295,272
Object/8443.png,1,18,260,305,282
Object/8444.png,1,452,74,144,212
Object/8445.png,1,259,326,215,208
Object/8446.png,1,274,65,257,267
Object/8447.png,1,302,268,176,245
Object/8448.png,1,194,175,114,275
Object/8449.png,1,135,163,381,410
Object/8450.png,1,71,216,456,368
Object/8451.png,1,48,397,201,177
Object/8452.png,1,309,392,201,102
Object/8453.png,1,21,397,438,133
Object/8454.png,1,12,213,325,308
Object/8455.png,1,68,100,393,491
Object/8456.png,1,34,139,448,352
Object/8457.png,1,411,53,103,106
Object/8458.png,1,69,190,127,205
Object/8459.png,1,213,439,209,114
Object/8460.png,1,19,156,235,280
Object/8461.png,1,404,326,113,193
Object/8462.png,1,117,0,471,472
Object/8463.png,1,147,137,245,148
Object/8464.png,1,275,255,141,311
Object/8465.png,1,69,33,381,445
Object/8466.png,1,60,34,409,420
Object/8467.png,1,12,136,363,310
Object/8468.png,1,286,336,113,144
Object/8469.png,1,123,120,298,229
Object/8470.png,1,96,106,82,118
Object/8471.png,1,87,123,266,409
Object/8472.png,1,4,114,449,415
Object/8473.png,1,253,241,246,227
Object/8474.png,1,134,197,123,181
Object/8475.png,1,227,310,286,276
Object/8476.png,1,39,184,374,388
Object/8477.png,1,27,286,158,220
Object/8478.png,1,18,34,182,441
Object/8479.png,1,39,367,216,232
Object/8480.png,1,312,429,135,109
Object/8481.png,1,306,18,293,258
Object/8482.png,1,181,165,160,81
Object/8483.png,1,68,140,193,58
Object/8484.png,1,140,225,244,231
Object/8485.png,1,464,55,80,100
Object/8486.png,1,2,18,267,210
Object/8487.png,1,142,339,199,205
Object/8488.png,1,238,372,75,122
Object/8489.png,1,184,340,312,170
Object/8490.png,1,420,345,115,137
Object/8491.png,1,14,265,99,170
Object/8492.png,1,147,109,433,434
Object/8493.png,1,484,145,111,67
Object/8494.png,1,291,31,147,324
Object/8495.png,1,154,48,412,481
Object/8496.png,1,358,315,134,138
Object/8497.png,1,105,96,403,344
Object/8498.png,1,321,48,223,283
Object/8499.png,1,22,139,495,381
Object/8500.png,1,82,217,189,272
Object/8501.png,1,85,277,187,288
Object/8502.png,1,167,3,419,387
Object/8503.png,1,202,14,379,350
Object/8504.png,1,71,156,239,352
Object/8505.png,1,11,189,347,335
Object/8506.png,1,203,213,177,184
Object/8507.png,1,176,409,91,127
Object/8508.png,1,305,236,147,356
Object/8509.png,1,299,49,295,317
Object/8510.png,1,15,80,496,400
Object/8511.png,1,112,383,217,191
Object/8512.png,1,209,279,222,112
Object/8513.png,1,226,149,124,37
Object/8514.png,1,354,222,185,175
Object/8515.png,1,86,61,337,421
Object/8516.png,1,133,211,298,234
Object/8517.png,1,22,160,368,378
Object/8518.png,1,464,291,134,216
Object/8519.png,1,11,209,294,160
Object/8520.png,1,174,180,290,345
Object/8521.png,1,93,339,89,153
Object/8522.png,1,72,56,400,401
Object/8523.png,1,123,192,207,125
Object/8524.png,1,358,138,208,460
Object/8525.png,1,238,121,277,323
Object/8526.png,1,0,46,413,424
Object/8527.png,1,7,12,482,411
Object/8528.png,1,132,121,134,171
Object/8529.png,1,142,328,322,248
Object/8530.png,1,84,69,143,205
Object/8531.png,1,178,144,229,351
Object/8532.png,1,404,171,141,130
Object/8533.png,1,173,258,353,326
Object/8534.png,1,3,2,258,380
Object/8535.png,1,121,101,471,455
Object/8536.png,1,31,140,416,432
Object/8537.png,1,302,182,285,395
Object/8538.png,1,205,20,83,201
Object/8539.png,1,196,259,303,326
Object/8540.png,1,253,261,211,170
Object/8541.png,1,82,112,464,409
Object/8542.png,1,13,28,267,135
Object/8543.png,1,138,291,431,131
Object/8544.png,1,121,185,357,338
Object/8545.png,1,22,26,317,396
Object/8546.png,1,230,162,364,286
Object/8547.png,1,173,52,362,372
Object/8548.png,1,165,22,226,365
Object/8549.png,1,183,56,411,224
Object/8550.png,1,69,66,401,477
Object/8551.png,1,396,146,138,237
Object/8552.png,1,75,71,333,334
Object/8553.png,1,56,180,434,263
Object/8554.png,1,378,278,110,244
Object/8555.png,1,263,157,146,171
Object/8556.png,1,82,142,193,199
Object/8557.png,1,96,217,367,313
Object/8558.png,1,315,318,175,222
Object/8559.png,1,65,261,305,235
Object/8560.png,1,81,166,231,331
Object/8561.png,1,86,308,167,256
Object/8562.png,1,312,253,102,94
Object/8563.png,1,102,224,332,306
Object/8564.png,1,107,85,331,487
Object/8565.png,1,39,127,133,128
Object/8566.png,1,168,255,245,254
Object/8567.png,1,445,288,89,124
Object/8568.png,1,220,90,145,352
Object/8569.png,1,116,240,146,157
Object/8570.png,1,40,145,352,284
Object/8571.png,1,189,261,270,238
Object/8572.png,1,7,368,454,230
Object/8573.png,1,424,225,173,52
Object/8574.png,1,9,64,454,430
Object/8575.png,1,24,14,354,442
Object/8576.png,1,224,81,283,222
Object/8577.png,1,22,234,330,339
Object/8578.png,1,59,85,196,317
Object/8579.png,1,111,218,410,223
Object/8580.png,1,23,128,255,304
Object/8581.png,1,271,78,289,494
Object/8582.png,1,140,126,204,205
Object/8583.png,1,65,340,140,85
Object/8584.png,1,123,42,84,186
Object/8585.png,1,93,307,209,244
Object/8586.png,1,232,7,318,327
Object/8587.png,1,68,77,489,417
Object/8588.png,1,289,38,291,369
Object/8589.png,1,215,241,266,204
Object/8590.png,1,359,128,224,321
Object/8591.png,1,343,256,144,222
Object/8592.png,1,83,97,439,405
Object/8593.png,1,104,24,484,447
Object/8594.png,1,126,139,81,120
Object/8595.png,1,159,168,439,424
Object/8596.png,1,21,139,370,384
Object/8597.png,1,30,357,99,138
Object/8598.png,1,409,63,158,383
Object/8599.png,1,136,38,316,340
Object/8600.png,1,70,16,433,349
Object/8601.png,1,108,110,385,339
Object/8602.png,1,210,61,187,95
Object/8603.png,1,436,199,141,42
Object/8604.png,1,56,241,148,140
Object/8605.png,1,164,3,158,198
Object/8606.png,1,169,433,171,134
Object/8607.png,1,115,16,449,462
Object/8608.png,1,37,115,272,438
Object/8609.png,1,89,490,163,88
Object/8610.png,1,132,245,288,343
Object/8611.png,1,366,150,223,381
Object/8612.png,1,9,54,430,431
Object/8613.png,1,351,229,206,125
Object/8614.png,1,294,96,178,394
Object/8615.png,1,235,431,144,168
Object/8616.png,1,89,108,460,473
Object/8617.png,1,216,225,186,158
Object/8618.png,1,120,384,111,141
Object/8619.png,1,278,233,189,145
Object/8620.png,1,209,288,105,151
Object/8621.png,1,142,192,223,343
Object/8622.png,1,47,293,312,288
Object/8623.png,1,141,337,263,243
Object/8624.png,1,123,74,176,259
Object/8625.png,1,193,139,147,142
Object/8626.png,1,79,422,136,141
Object/8627.png,1,198,61,272,378
Object/8628.png,1,269,12,177,427
Object/8629.png,1,45,22,436,468
Object/8630.png,1,76,22,427,345
Object/8631.png,1,276,247,311,274
Object/8632.png,1,91,329,466,236
Object/8633.png,1,58,167,233,70
Object/8634.png,1,383,39,152,144
Object/8635.png,1,97,213,221,277
Object/8636.png,1,9,416,128,100
Object/8637.png,1,39,87,434,446
Object/8638.png,1,167,5,187,302
